reporting_jurisdiction,county_names,other_jurisdiction,zipcode,population_served,sample_location,sample_location_specify,institution_type,wwtp_name,wwtp_jurisdiction,capacity_mgd,sample_type,sample_matrix,concentration_method,extraction_method,rec_eff_target_name,rec_eff_spike_matrix,rec_eff_spike_conc,pcr_target,pcr_gene_target,pcr_gene_target_ref,pcr_type,lod_ref,quant_stan_type,stan_ref,inhibition_method,num_no_target_control,sample_collect_date,sample_collect_time,flow_rate,sample_id,lab_id,test_result_date,pcr_target_units,pcr_target_avg_conc,lod_sewage,ntc_amplify,rec_eff_percent,inhibition_detect,inhibition_adjust,hum_frac_mic_conc,hum_frac_mic_unit,hum_frac_target_mic,hum_frac_target_mic_ref,epaid,major_lab_method,major_lab_method_desc,site_id,,,,,
OH,39009,,45701,680,upstream  ,OU_TP9,higher ed other,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-105,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-03,7:42,0.058014722,TP9_09032023,OU,2023-09-04,copies/L wastewater,807201,964,no,12.60,not tested,no,1775313,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-04-05,,,,,
OH,39009,,45701,667,upstream  ,OU_TP15C,higher ed dorm,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-106,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-03,7:58,0.056905617,TP15C_09032023,OU,2023-09-04,copies/L wastewater,5477476,964,no,16.29,not tested,no,2425875,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-04-06,,,,,
OH,39009,,45701,826,upstream  ,OU_TP22,higher ed dorm,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-107,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-03,8:11,0.070470824,TP22_09032023,OU,2023-09-04,copies/L wastewater,628181,964,no,19.78,not tested,no,8407431,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-04-02,,,,,
OH,39009,,45701,680,upstream  ,OU_TP25,higher ed dorm,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-108,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-03,8:26,0.058014722,TP25_09032023,OU,2023-09-04,copies/L wastewater,260109,964,no,20.63,not tested,no,2477645,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-04-03,,,,,
OH,39009,,45701,24536,upstream  ,OU_A,not institution specific,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-22,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-10,0:00,2.6,A_09102023,OU,2023-09-11,copies/L wastewater,109965,964,no,22.46,not tested,no,7089063,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,,,,,,
OH,39009,,45701,1707,upstream  ,OU_D,not institution specific,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-105,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-10,7:22,0.06828,D_09102023,OU,2023-09-11,copies/L wastewater,39585,964,no,14.18,not tested,no,2651681,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-01-01,,,,,
OH,39009,,45701,1884,upstream  ,OU_L,not institution specific,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-106,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-10,7:45,0.07536,L_09102023,OU,2023-09-11,copies/L wastewater,67225,964,no,15.14,not tested,no,4652206,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-02-01,,,,,
OH,39009,,45701,4401,upstream  ,OU_R,not institution specific,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-107,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-10,7:34,0.17604,R_09102023,OU,2023-09-11,copies/L wastewater,89467,964,no,15.57,not tested,no,3996108,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-03-01,,,,,
OH,39009,,45701,1719,upstream  ,OU_TP6,higher ed other,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-108,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-10,8:10,0.146657805,TP6_09102023,OU,2023-09-11,copies/L wastewater,30163,964,no,14.06,not tested,no,1158373,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-04-04,,,,,
OH,39009,,45701,680,upstream  ,OU_TP9,higher ed other,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-105,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-10,7:24,0.058014722,TP9_09102023,OU,2023-09-11,copies/L wastewater,771695,964,no,9.67,not tested,no,1611727,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-04-05,,,,,
OH,39009,,45701,667,upstream  ,OU_TP15C,higher ed dorm,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-106,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-10,7:44,0.056905617,TP15C_09102023,OU,2023-09-11,copies/L wastewater,292366,964,no,7.58,not tested,no,940897,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-04-06,,,,,
OH,39009,,45701,826,upstream  ,OU_TP22,higher ed dorm,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-107,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-10,7:57,0.070470824,TP22_09102023,OU,2023-09-11,copies/L wastewater,52920,964,no,8.37,not tested,no,1264799,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-04-02,,,,,
OH,39009,,45701,680,upstream  ,OU_TP25,higher ed dorm,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-108,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-10,8:07,0.058014722,TP25_09102023,OU,2023-09-11,copies/L wastewater,104585,964,no,8.75,not tested,no,1010912,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-04-03,,,,,
OH,39009,,45701,24536,upstream  ,OU_A,not institution specific,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-22,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-12,0:00,2.6,A_09122023,OU,2023-09-13,copies/L wastewater,92826,964,no,16.93,not tested,no,2437006,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,,,,,,
OH,39009,,45701,1707,upstream  ,OU_D,not institution specific,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-105,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-12,7:27,0.06828,D_09122023,OU,2023-09-13,copies/L wastewater,77485,964,no,16.14,not tested,no,2942989,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-01-01,,,,,
OH,39009,,45701,1884,upstream  ,OU_L,not institution specific,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-106,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-12,7:52,0.07536,L_09122023,OU,2023-09-13,copies/L wastewater,92168,964,no,16.94,not tested,no,2217844,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-02-01,,,,,
OH,39009,,45701,4401,upstream  ,OU_R,not institution specific,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-107,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-12,7:37,0.17604,R_09122023,OU,2023-09-13,copies/L wastewater,62647,964,no,18.45,not tested,no,2332594,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-03-01,,,,,
OH,39009,,45701,1719,upstream  ,OU_TP6,higher ed other,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-108,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-12,8:03,0.146657805,TP6_09122023,OU,2023-09-13,copies/L wastewater,44595,964,no,22.05,not tested,no,655791,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-04-04,,,,,
OH,39009,,45701,680,upstream  ,OU_TP9,higher ed other,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-105,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-12,7:26,0.058014722,TP9_09122023,OU,2023-09-13,copies/L wastewater,79827,964,no,11.63,not tested,no,974692,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-04-05,,,,,
OH,39009,,45701,667,upstream  ,OU_TP15C,higher ed dorm,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-106,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-12,7:09,0.056905617,TP15C_09122023,OU,2023-09-13,copies/L wastewater,589686,964,no,8.96,not tested,no,8434730,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-04-06,,,,,
OH,39009,,45701,826,upstream  ,OU_TP22,higher ed dorm,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-107,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-12,8:01,0.070470824,TP22_09122023,OU,2023-09-13,copies/L wastewater,50412,964,no,5.37,not tested,no,3653755,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-04-02,,,,,
OH,39009,,45701,680,upstream  ,OU_TP25,higher ed dorm,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-108,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-12,8:12,0.058014722,TP25_09122023,OU,2023-09-13,copies/L wastewater,17958,964,no,11.10,not tested,no,2145437,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-04-03,,,,,
OH,39009,,45701,24536,upstream  ,OU_A,not institution specific,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-22,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-17,0:00,2.6,A_09172023,OU,2023-09-18,copies/L wastewater,26758,964,no,18.94,not tested,no,1396782,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,,,,,,
OH,39009,,45701,1707,upstream  ,OU_D,not institution specific,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-105,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-17,7:43,0.06828,D_09172023,OU,2023-09-18,copies/L wastewater,18056,964,no,19.61,not tested,no,854050,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-01-01,,,,,
OH,39009,,45701,1884,upstream  ,OU_L,not institution specific,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-106,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-17,7:59,0.07536,L_09172023,OU,2023-09-18,copies/L wastewater,30820,964,no,18.13,not tested,no,1394948,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-02-01,,,,,
OH,39009,,45701,4401,upstream  ,OU_R,not institution specific,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-107,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-17,7:44,0.17604,R_09172023,OU,2023-09-18,copies/L wastewater,29894,964,no,16.65,not tested,no,1257579,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-03-01,,,,,
OH,39009,,45701,1719,upstream  ,OU_TP6,higher ed other,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-108,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-17,8:12,0.146657805,TP6_09172023,OU,2023-09-18,copies/L wastewater,51079,964,no,9.59,not tested,no,821971,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-04-04,,,,,
OH,39009,,45701,680,upstream  ,OU_TP9,higher ed other,Athens WTP,OH,4.8,24-hr time-weighted composite,raw wastewater,innovaprep ultrafiltration,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,2,sars-cov-2,n2,US_CDC 2019-Novel Coronavirus (2019-nCoV) Real-time rRT-PCR Panel: Primers and Probes. 2020.,dpcr,LOD calculation - Qiagen email - 2022-09-105,rna,"Twist Synthetic SARS-CoV-2 RNA Control
2 (MN908947.3)",GT Molecular Inhibition Assessment Protocol Appendix E for QIAcuity,2,2023-09-17,7:39,0.058014722,TP9_09172023,OU,2023-09-18,copies/L wastewater,3909,964,no,5.11,not tested,no,1561223,copies/L wastewater,pepper mild mottle virus,"Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). ",OH0023931,21,this lab uses a lab method distinct from other labs in this reporting jurisdiction,39009-001-01-04-05,,,,,
